,SOCs.soc,TemperaturesCells.cell_21,TemperaturesCells.cell_20,TemperaturesCells.cell_23,TemperaturesCells.cell_22,TemperaturesCells.cell_25,TemperaturesCells.cell_24,TemperaturesCells.cell_27,TemperaturesCells.cell_26,TemperaturesCells.cell_29,TemperaturesCells.cell_28,TemperaturesCells.cell_89,TemperaturesCells.cell_88,TemperaturesCells.cell_87,TemperaturesCells.cell_86,TemperaturesCells.cell_85,TemperaturesCells.cell_84,TemperaturesCells.cell_83,TemperaturesCells.cell_82,TemperaturesCells.cell_81,TemperaturesCells.cell_80,TemperaturesCells.cell_32,TemperaturesCells.cell_33,TemperaturesCells.cell_30,TemperaturesCells.cell_31,TemperaturesCells.cell_36,TemperaturesCells.cell_37,TemperaturesCells.cell_34,TemperaturesCells.cell_35,TemperaturesCells.cell_38,TemperaturesCells.cell_39,TemperaturesCells.cell_90,TemperaturesCells.cell_91,TemperaturesCells.cell_92,TemperaturesCells.cell_93,TemperaturesCells.cell_94,TemperaturesCells.cell_95,TemperaturesCells.cell_96,TemperaturesCells.cell_97,TemperaturesCells.cell_98,TemperaturesCells.cell_99,TemperaturesCells.cell_100,TemperaturesCells.cell_18,TemperaturesCells.cell_19,TemperaturesCells.cell_10,TemperaturesCells.cell_11,TemperaturesCells.cell_12,TemperaturesCells.cell_13,TemperaturesCells.cell_14,TemperaturesCells.cell_15,TemperaturesCells.cell_16,TemperaturesCells.cell_17,TemperaturesCells.cell_69,TemperaturesCells.cell_68,TemperaturesCells.cell_65,TemperaturesCells.cell_64,TemperaturesCells.cell_67,TemperaturesCells.cell_66,TemperaturesCells.cell_61,TemperaturesCells.cell_60,TemperaturesCells.cell_63,TemperaturesCells.cell_62,TemperaturesCells.cell_2,TemperaturesCells.cell_3,TemperaturesCells.cell_1,TemperaturesCells.cell_6,TemperaturesCells.cell_7,TemperaturesCells.cell_4,TemperaturesCells.cell_5,TemperaturesCells.cell_8,TemperaturesCells.cell_9,TemperaturesCells.cell_78,TemperaturesCells.cell_79,TemperaturesCells.cell_76,TemperaturesCells.cell_77,TemperaturesCells.cell_74,TemperaturesCells.cell_75,TemperaturesCells.cell_72,TemperaturesCells.cell_73,TemperaturesCells.cell_70,TemperaturesCells.cell_71,TemperaturesCells.cell_43,TemperaturesCells.cell_42,TemperaturesCells.cell_41,TemperaturesCells.cell_40,TemperaturesCells.cell_47,TemperaturesCells.cell_46,TemperaturesCells.cell_45,TemperaturesCells.cell_44,TemperaturesCells.cell_49,TemperaturesCells.cell_48,TemperaturesCells.cell_54,TemperaturesCells.cell_55,TemperaturesCells.cell_56,TemperaturesCells.cell_57,TemperaturesCells.cell_50,TemperaturesCells.cell_51,TemperaturesCells.cell_52,TemperaturesCells.cell_53,TemperaturesCells.cell_58,TemperaturesCells.cell_59,Voltages.voltage_max,Voltages.voltage_bat,Voltages.voltage_oc,Voltages.voltage_min,Currents.current_max,Currents.current_min,Currents.current_bat,Temperatures.temp_min,Temperatures.temp_mean,Temperatures.temp_outlet,Temperatures.temp_max,Powers.power_loss,Powers.power_bat,Efficiencies.efficiency,TemperaturesCells.cells_0,TemperaturesCells.cells_1,TemperaturesCells.cells_2,TemperaturesCells.cells_3,TemperaturesCells.cells_4,TemperaturesCells.cells_5,TemperaturesCells.cells_6,TemperaturesCells.cells_7,TemperaturesCells.cells_8,TemperaturesCells.cells_9
49.0,37.3,66.8,66.8,66.8,66.8,66.8,66.8,66.7,66.8,66.7,66.7,66.7,66.7,66.7,66.7,66.8,66.8,66.8,66.8,66.7,66.6,66.8,66.8,66.6,66.7,66.7,66.7,66.9,66.8,66.7,66.7,66.7,66.7,66.8,66.8,66.8,66.8,66.7,66.7,66.7,66.7,66.6,66.7,66.7,66.7,66.8,66.9,66.9,66.8,66.8,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.8,66.8,66.7,66.8,66.6,66.7,66.5,66.8,66.7,66.8,66.8,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.8,66.8,66.8,66.8,66.7,66.7,66.7,66.7,66.8,66.7,66.8,66.7,66.7,66.7,66.7,66.5,66.6,66.7,66.7,66.7,1070.0,973.0,927.0,682.0,1040.0,-3270.0,600.0,70.0,66.4,,72.8,42642.0,583.8,51.2105263158,66.7,66.73,66.76,66.78,66.78,66.78,66.77,66.77,66.77,66.77
50.0,37.4,66.8,66.8,66.9,66.9,66.9,66.9,66.8,66.8,66.7,66.7,66.7,66.7,66.8,66.8,66.8,66.8,66.8,66.8,66.7,66.7,66.9,66.9,66.7,66.7,66.8,66.7,66.9,66.9,66.7,66.7,66.8,66.8,66.8,66.8,66.8,66.8,66.8,66.7,66.8,66.8,66.6,66.7,66.8,66.8,66.9,66.9,66.9,66.9,66.8,66.8,66.7,66.8,66.8,66.8,66.8,66.8,66.8,66.8,66.8,66.8,66.8,66.7,66.7,66.6,66.9,66.8,66.8,66.9,66.7,66.7,66.7,66.7,66.8,66.8,66.8,66.8,66.8,66.8,66.8,66.8,66.8,66.9,66.9,66.8,66.7,66.7,66.7,66.8,66.8,66.7,66.8,66.8,66.8,66.7,66.7,66.6,66.7,66.8,66.7,66.8,1070.0,974.0,928.0,682.0,1040.0,-3270.0,600.0,70.1,66.5,,72.8,42688.0,584.4,51.2092534175,66.76,66.79,66.81,66.83,66.84,66.83,66.82,66.81,66.81,66.82
51.0,37.5,66.9,66.9,66.9,66.9,66.9,66.9,66.8,66.9,66.8,66.8,66.8,66.8,66.8,66.8,66.9,66.9,66.9,66.9,66.8,66.7,66.9,67.0,66.7,66.8,66.8,66.8,67.0,66.9,66.8,66.8,66.8,66.8,66.9,66.9,66.9,66.9,66.8,66.8,66.8,66.8,66.7,66.8,66.8,66.8,66.9,67.0,67.0,66.9,66.9,66.8,66.8,66.8,66.8,66.8,66.8,66.8,66.8,66.9,66.9,66.8,66.9,66.7,66.8,66.6,66.9,66.8,66.9,66.9,66.7,66.8,66.8,66.8,66.8,66.8,66.9,66.9,66.8,66.8,66.8,66.8,66.9,66.9,66.9,66.9,66.8,66.8,66.8,66.8,66.9,66.8,66.9,66.9,66.8,66.8,66.8,66.6,66.7,66.8,66.8,66.8,1070.0,974.0,928.0,682.0,1040.0,-3270.0,600.0,70.1,66.5,,72.9,42688.0,584.4,51.2092534175,66.79,66.82,66.85,66.87,66.87,66.87,66.86,66.86,66.87,66.87
52.0,37.6,66.9,66.9,67.0,67.0,67.0,67.0,66.9,66.9,66.8,66.8,66.8,66.8,66.9,66.9,66.9,67.0,66.9,66.9,66.8,66.8,67.0,67.0,66.8,66.8,66.9,66.8,67.0,67.0,66.8,66.8,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.8,66.9,66.9,66.7,66.8,66.9,66.9,67.0,67.0,67.0,67.0,66.9,66.9,66.8,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.8,66.8,66.6,67.0,66.9,67.0,67.0,66.8,66.8,66.9,66.8,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,67.0,67.0,66.9,66.8,66.8,66.8,66.9,66.9,66.8,66.9,66.9,66.9,66.8,66.8,66.7,66.8,66.9,66.8,66.9,1070.0,974.0,928.0,682.0,1040.0,-3270.0,600.0,70.2,66.6,,72.9,42688.0,584.4,51.2092534175,66.86,66.9,66.92,66.94,66.94,66.93,66.92,66.91,66.91,66.92
53.0,37.7,67.0,67.0,67.0,67.0,67.0,67.0,66.9,67.0,66.9,66.9,66.9,66.9,66.9,67.0,67.0,67.0,67.0,67.0,66.9,66.8,67.0,67.1,66.8,66.9,66.9,66.9,67.1,67.0,66.9,66.9,66.9,66.9,67.0,67.0,67.0,67.0,66.9,66.9,66.9,66.9,66.8,66.9,66.9,66.9,67.0,67.1,67.1,67.0,67.0,66.9,66.9,67.0,66.9,66.9,66.9,66.9,66.9,67.0,67.0,66.9,67.0,66.8,66.9,66.7,67.0,66.9,67.0,67.0,66.8,66.9,66.9,66.9,66.9,66.9,67.0,67.0,66.9,66.9,67.0,66.9,67.0,67.0,67.0,67.0,66.9,66.9,66.9,66.9,67.0,66.9,67.0,67.0,66.9,66.9,66.9,66.7,66.9,66.9,66.9,66.9,1070.0,975.0,928.0,682.0,1040.0,-3270.0,600.0,70.2,66.6,,73.0,43616.0,585.0,51.2348922754,66.89,66.92,66.95,66.97,66.97,66.97,66.96,66.96,66.97,66.97
54.0,37.8,67.0,67.0,67.1,67.1,67.1,67.1,67.0,67.0,66.9,66.9,66.9,66.9,67.0,67.0,67.0,67.1,67.0,67.0,66.9,66.9,67.1,67.1,66.9,66.9,67.0,66.9,67.1,67.1,66.9,66.9,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,66.8,66.9,67.0,67.0,67.1,67.1,67.1,67.1,67.0,67.0,66.9,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,66.9,66.9,66.7,67.1,67.0,67.1,67.1,66.9,66.9,67.0,66.9,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.1,67.1,67.0,66.9,66.9,66.9,67.0,67.0,67.0,67.0,67.0,67.0,66.9,66.9,66.8,66.9,67.0,67.0,67.0,1070.0,975.0,928.0,682.0,1040.0,-3270.0,600.0,70.3,66.7,,73.1,43616.0,585.0,51.2348922754,66.96,67.0,67.02,67.04,67.04,67.03,67.02,67.01,67.01,67.02
55.0,37.9,67.1,67.0,67.1,67.1,67.1,67.1,67.0,67.1,67.0,67.0,67.0,67.0,67.0,67.1,67.1,67.1,67.1,67.1,67.0,66.9,67.1,67.2,66.9,67.0,67.0,67.0,67.2,67.1,67.0,67.0,67.0,67.0,67.1,67.1,67.1,67.1,67.0,67.0,67.0,67.0,66.9,67.0,67.0,67.0,67.1,67.2,67.2,67.1,67.1,67.0,67.0,67.1,67.1,67.0,67.0,67.0,67.0,67.1,67.1,67.0,67.1,66.9,67.0,66.8,67.1,67.0,67.1,67.1,67.0,67.0,67.0,67.0,67.0,67.0,67.1,67.1,67.0,67.1,67.1,67.1,67.1,67.1,67.1,67.1,67.0,67.0,67.0,67.0,67.1,67.0,67.1,67.1,67.0,67.0,67.0,66.8,67.0,67.0,67.0,67.1,1070.0,976.0,928.0,682.0,1040.0,-3270.0,600.0,70.4,66.7,,73.1,44544.0,585.6,51.2605042017,67.0,67.03,67.06,67.08,67.08,67.08,67.07,67.07,67.07,67.07
56.0,38.0,67.1,67.1,67.2,67.2,67.2,67.2,67.1,67.1,67.0,67.1,67.0,67.1,67.1,67.1,67.1,67.2,67.1,67.1,67.0,67.0,67.2,67.2,67.0,67.0,67.1,67.0,67.2,67.2,67.0,67.0,67.1,67.1,67.1,67.1,67.2,67.1,67.1,67.1,67.1,67.1,66.9,67.0,67.1,67.1,67.2,67.2,67.2,67.2,67.1,67.1,67.0,67.1,67.1,67.1,67.1,67.1,67.1,67.1,67.1,67.1,67.1,67.0,67.0,66.8,67.2,67.1,67.2,67.2,67.0,67.0,67.1,67.1,67.1,67.1,67.1,67.1,67.1,67.1,67.1,67.1,67.1,67.2,67.2,67.1,67.1,67.1,67.0,67.1,67.1,67.1,67.1,67.1,67.1,67.0,67.0,66.9,67.0,67.1,67.1,67.1,1070.0,976.0,928.0,682.0,1040.0,-3270.0,600.0,70.4,66.8,,73.2,44544.0,585.6,51.2605042017,67.06,67.1,67.12,67.14,67.14,67.13,67.12,67.11,67.11,67.12
57.0,38.1,67.2,67.2,67.2,67.2,67.2,67.2,67.1,67.2,67.1,67.1,67.1,67.1,67.1,67.2,67.2,67.2,67.2,67.2,67.1,67.0,67.2,67.3,67.0,67.1,67.1,67.1,67.3,67.2,67.1,67.1,67.1,67.1,67.2,67.2,67.2,67.2,67.1,67.1,67.1,67.1,67.0,67.1,67.1,67.1,67.2,67.3,67.3,67.2,67.2,67.1,67.1,67.2,67.2,67.1,67.1,67.2,67.1,67.2,67.2,67.1,67.2,67.0,67.1,66.9,67.2,67.1,67.2,67.2,67.1,67.1,67.1,67.1,67.2,67.1,67.2,67.2,67.2,67.2,67.2,67.2,67.2,67.2,67.2,67.2,67.1,67.1,67.1,67.1,67.2,67.1,67.2,67.2,67.1,67.1,67.1,66.9,67.1,67.1,67.1,67.2,1070.0,976.0,928.0,682.0,1040.0,-3270.0,600.0,70.5,66.8,,73.2,44544.0,585.6,51.2605042017,67.1,67.13,67.16,67.18,67.18,67.18,67.17,67.17,67.17,67.17
58.0,38.2,67.2,67.2,67.3,67.3,67.3,67.3,67.2,67.2,67.1,67.2,67.1,67.2,67.2,67.2,67.2,67.3,67.2,67.2,67.1,67.1,67.3,67.3,67.1,67.1,67.2,67.1,67.3,67.3,67.1,67.2,67.2,67.2,67.2,67.3,67.3,67.2,67.2,67.2,67.2,67.2,67.0,67.1,67.2,67.2,67.3,67.3,67.3,67.3,67.2,67.2,67.1,67.2,67.2,67.2,67.2,67.2,67.2,67.2,67.2,67.2,67.2,67.1,67.1,66.9,67.3,67.2,67.3,67.3,67.1,67.1,67.2,67.2,67.2,67.2,67.2,67.2,67.2,67.2,67.2,67.2,67.2,67.3,67.3,67.2,67.2,67.2,67.1,67.2,67.2,67.2,67.2,67.2,67.2,67.2,67.1,67.0,67.1,67.2,67.2,67.2,1070.0,976.0,928.0,682.0,971.0,-3270.0,560.0,70.6,66.9,,73.3,44544.0,546.56,51.2605042017,67.16,67.2,67.22,67.24,67.24,67.23,67.22,67.21,67.21,67.22
59.0,38.3,67.3,67.2,67.3,67.3,67.3,67.3,67.2,67.3,67.2,67.2,67.2,67.2,67.2,67.3,67.3,67.3,67.3,67.3,67.2,67.1,67.3,67.3,67.1,67.2,67.2,67.2,67.3,67.3,67.2,67.2,67.2,67.2,67.3,67.3,67.3,67.3,67.2,67.2,67.2,67.2,67.1,67.2,67.2,67.2,67.3,67.4,67.4,67.3,67.3,67.2,67.2,67.3,67.3,67.2,67.2,67.3,67.2,67.3,67.3,67.2,67.3,67.1,67.2,67.0,67.3,67.2,67.3,67.3,67.2,67.2,67.2,67.2,67.3,67.2,67.3,67.3,67.3,67.3,67.3,67.3,67.3,67.3,67.3,67.3,67.2,67.2,67.2,67.2,67.3,67.2,67.3,67.3,67.2,67.2,67.1,67.0,67.2,67.2,67.2,67.3,1070.0,975.0,928.0,682.0,910.0,-3270.0,525.0,70.6,66.9,,73.3,43616.0,511.875,51.2348922754,67.2,67.23,67.26,67.28,67.28,67.28,67.27,67.27,67.27,67.27
60.0,38.4,67.3,67.3,67.4,67.4,67.4,67.4,67.3,67.3,67.2,67.2,67.2,67.3,67.3,67.3,67.3,67.3,67.3,67.3,67.2,67.2,67.3,67.4,67.2,67.2,67.3,67.2,67.4,67.3,67.2,67.2,67.3,67.3,67.3,67.3,67.3,67.3,67.3,67.3,67.3,67.3,67.1,67.2,67.3,67.3,67.3,67.4,67.4,67.4,67.3,67.3,67.2,67.3,67.3,67.3,67.3,67.3,67.3,67.3,67.3,67.3,67.3,67.2,67.2,67.0,67.3,67.3,67.4,67.4,67.2,67.2,67.3,67.3,67.3,67.3,67.3,67.3,67.3,67.3,67.3,67.3,67.3,67.4,67.4,67.3,67.3,67.2,67.2,67.3,67.3,67.3,67.3,67.3,67.3,67.3,67.2,67.1,67.2,67.3,67.3,67.3,1070.0,975.0,928.0,682.0,856.0,-3270.0,493.0,70.7,67.0,,73.4,43616.0,480.675,51.2348922754,67.25,67.28,67.3,67.32,67.32,67.31,67.31,67.3,67.3,67.31
61.0,38.4,67.4,67.3,67.4,67.4,67.4,67.4,67.3,67.4,67.3,67.3,67.3,67.3,67.3,67.4,67.4,67.4,67.4,67.4,67.2,67.2,67.4,67.4,67.2,67.3,67.3,67.3,67.4,67.4,67.3,67.3,67.3,67.3,67.4,67.4,67.4,67.4,67.3,67.3,67.3,67.3,67.1,67.3,67.3,67.3,67.4,67.4,67.4,67.4,67.4,67.3,67.3,67.4,67.4,67.3,67.3,67.3,67.3,67.4,67.4,67.3,67.4,67.2,67.3,67.0,67.4,67.3,67.4,67.4,67.3,67.3,67.3,67.3,67.3,67.3,67.3,67.3,67.3,67.3,67.4,67.3,67.4,67.4,67.4,67.4,67.3,67.3,67.3,67.3,67.3,67.3,67.4,67.3,67.3,67.3,67.2,67.1,67.2,67.3,67.3,67.4,1070.0,975.0,928.0,682.0,,-3270.0,467.5,70.7,67.0,,73.4,43616.0,455.8125,51.2348922754,67.29,67.33,67.35,67.36,67.36,67.36,67.35,67.35,67.35,67.35
62.0,38.5,67.4,67.4,67.5,67.4,67.4,67.5,67.4,67.4,67.3,67.3,67.3,67.3,67.4,67.4,67.4,67.4,67.4,67.4,67.3,67.3,67.4,67.5,67.2,67.3,67.4,67.3,67.5,67.4,67.3,67.3,67.3,67.4,67.4,67.4,67.4,67.4,67.4,67.3,67.4,67.3,67.2,67.3,67.3,67.3,67.4,67.5,67.5,67.4,67.4,67.3,67.3,67.4,67.4,67.4,67.4,67.4,67.4,67.4,67.4,67.4,67.4,67.2,67.3,67.1,67.4,67.3,67.4,67.5,67.3,67.3,67.4,67.3,67.4,67.4,67.4,67.4,67.4,67.4,67.4,67.4,67.4,67.5,67.4,67.4,67.3,67.3,67.3,67.3,67.4,67.3,67.4,67.4,67.3,67.3,67.3,67.2,67.3,67.3,67.4,67.4,1070.0,971.0,929.0,682.0,,-3270.0,378.0,70.8,67.0,,73.4,39018.0,367.038,51.1052631579,67.31,67.34,67.37,67.39,67.39,67.38,67.37,67.37,67.37,67.37
63.0,38.5,67.4,67.4,67.5,67.5,67.5,67.5,67.4,67.4,67.3,67.3,67.3,67.4,67.4,67.4,67.4,67.4,67.4,67.4,67.3,67.3,67.4,67.5,67.3,67.3,67.4,67.3,67.5,67.4,67.3,67.3,67.4,67.4,67.4,67.4,67.4,67.4,67.4,67.4,67.4,67.4,67.2,67.3,67.3,67.4,67.4,67.5,67.5,67.5,67.4,67.4,67.3,67.4,67.4,67.4,67.4,67.4,67.4,67.4,67.4,67.4,67.4,67.3,67.3,67.1,67.4,67.4,67.5,67.5,67.3,67.3,67.4,67.4,67.4,67.4,67.4,67.4,67.4,67.4,67.4,67.4,67.4,67.5,67.5,67.4,67.4,67.3,67.3,67.4,67.4,67.4,67.4,67.4,67.4,67.4,67.3,67.2,67.3,67.4,67.4,67.4,1070.0,,929.0,682.0,967.0,-3270.0,79.0,70.8,67.1,,73.5,,,,67.35,67.38,67.4,67.42,67.42,67.41,67.41,67.4,67.4,67.4
64.0,38.6,67.4,67.4,67.5,67.5,67.5,67.5,67.4,67.4,67.4,67.4,67.4,67.4,67.4,67.4,67.5,67.5,67.4,67.4,67.3,67.3,67.5,67.5,67.3,67.3,67.4,67.3,67.5,67.4,67.3,67.4,67.4,67.4,67.4,67.5,67.5,67.4,67.4,67.4,67.4,67.4,67.2,67.3,67.4,67.4,67.4,67.5,67.5,67.5,67.4,67.4,67.4,67.4,67.4,67.4,67.4,67.4,67.4,67.5,67.5,67.4,67.4,67.3,67.3,67.1,67.4,67.4,67.5,67.5,67.3,67.3,67.4,67.4,67.4,67.4,67.4,67.4,67.4,67.4,67.4,67.4,67.4,67.5,67.5,67.4,67.4,67.4,67.4,67.4,67.4,67.4,67.4,67.4,67.4,67.4,67.3,67.2,67.3,67.4,67.4,67.4,1070.0,972.0,929.0,682.0,1040.0,-3270.0,414.0,70.9,67.1,,73.5,39947.0,402.408,51.1309836928,67.35,67.38,67.4,67.42,67.42,67.41,67.41,67.41,67.41,67.42
65.0,38.6,67.5,67.4,67.5,67.5,67.5,67.5,67.4,67.5,67.4,67.4,67.4,67.4,67.4,67.5,67.5,67.5,67.5,67.5,67.4,67.4,67.5,67.5,67.3,67.4,67.4,67.4,67.5,67.5,67.4,67.4,67.4,67.4,67.5,67.5,67.5,67.5,67.4,67.4,67.4,67.4,67.2,67.4,67.4,67.4,67.5,67.5,67.5,67.5,67.5,67.4,67.4,67.5,67.5,67.4,67.4,67.5,67.4,67.5,67.5,67.4,67.5,67.3,67.4,67.1,67.5,67.4,67.5,67.5,67.4,67.4,67.4,67.4,67.4,67.4,67.5,67.5,67.5,67.4,67.5,67.5,67.5,67.5,67.5,67.5,67.4,67.4,67.4,67.4,67.5,67.4,67.5,67.4,67.4,67.4,67.3,67.2,67.4,67.4,67.4,67.5,1070.0,975.0,929.0,682.0,1040.0,-3270.0,505.0,70.9,67.1,,73.5,42734.0,492.375,51.2079831933,67.39,67.43,67.45,67.46,67.46,67.46,67.45,67.45,67.45,67.45
66.0,38.7,67.5,67.5,67.5,67.5,67.5,67.6,67.5,67.5,67.4,67.4,67.4,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.4,67.4,67.5,67.5,67.4,67.4,67.5,67.4,67.5,67.5,67.4,67.4,67.4,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.3,67.4,67.4,67.5,67.5,67.6,67.6,67.5,67.5,67.5,67.4,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.3,67.4,67.2,67.5,67.5,67.5,67.5,67.4,67.4,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.4,67.4,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.3,67.3,67.4,67.4,67.5,67.5,1070.0,,929.0,682.0,1040.0,-3270.0,45.05,71.0,67.2,,73.6,,,,67.42,67.45,67.48,67.5,67.5,67.5,67.5,67.49,67.49,67.49
67.0,38.7,67.5,67.5,67.6,67.5,67.5,67.6,67.5,67.5,67.4,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.4,67.4,67.5,67.5,67.4,67.4,67.5,67.4,67.5,67.5,67.4,67.4,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.3,67.4,67.4,67.5,67.5,67.6,67.6,67.6,67.5,67.5,67.4,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.4,67.4,67.2,67.5,67.5,67.5,67.6,67.4,67.4,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.4,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.3,67.3,67.4,67.5,67.5,67.5,1070.0,,929.0,682.0,1040.0,-3270.0,43.2,71.0,67.2,,73.6,,,,67.44,67.47,67.49,67.51,67.52,67.51,67.51,67.5,67.5,67.5
68.0,38.7,67.5,67.5,67.6,67.5,67.5,67.6,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.4,67.4,67.5,67.5,67.4,67.4,67.5,67.5,67.5,67.5,67.4,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.3,67.4,67.5,67.5,67.5,67.6,67.6,67.6,67.5,67.5,67.4,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.6,67.5,67.5,67.4,67.4,67.2,67.5,67.5,67.6,67.6,67.4,67.4,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.3,67.3,67.4,67.5,67.5,67.5,1070.0,,929.0,682.0,1040.0,-3270.0,88.0,71.0,67.2,,73.6,,,,67.45,67.48,67.5,67.52,67.52,67.51,67.51,67.5,67.5,67.51
69.0,38.7,67.5,67.5,67.6,67.6,67.6,67.6,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.4,67.4,67.5,67.6,67.4,67.4,67.5,67.5,67.6,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.6,67.5,67.5,67.5,67.5,67.5,67.3,67.5,67.5,67.5,67.5,67.6,67.6,67.6,67.5,67.5,67.5,67.6,67.6,67.5,67.5,67.5,67.5,67.6,67.6,67.5,67.5,67.4,67.4,67.2,67.5,67.5,67.6,67.6,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.6,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.3,67.3,67.4,67.5,67.5,67.6,1070.0,,929.0,682.0,1040.0,-3270.0,263.5,71.1,67.2,,73.6,,,,67.47,67.5,67.52,67.54,67.54,67.53,67.53,67.53,67.53,67.53
70.0,38.8,67.5,67.5,67.6,67.6,67.6,67.6,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.6,67.6,67.6,67.6,67.5,67.5,67.5,67.6,67.6,67.4,67.4,67.5,67.5,67.6,67.5,67.5,67.5,67.5,67.5,67.5,67.6,67.6,67.6,67.5,67.5,67.5,67.5,67.3,67.5,67.5,67.5,67.5,67.6,67.6,67.6,67.5,67.5,67.5,67.6,67.6,67.5,67.5,67.6,67.5,67.6,67.6,67.5,67.5,67.4,67.5,67.2,67.5,67.5,67.6,67.6,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.6,67.5,67.5,67.6,67.6,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.6,67.5,67.5,67.5,67.4,67.3,67.5,67.5,67.6,67.6,1070.0,966.0,929.0,682.0,1040.0,-3270.0,284.0,71.1,67.2,,73.6,34373.0,274.344,50.9762532982,67.48,67.51,67.53,67.54,67.54,67.53,67.53,67.53,67.53,67.53
71.0,38.9,67.6,67.5,67.6,67.6,67.6,67.6,67.5,67.6,67.5,67.5,67.5,67.6,67.6,67.6,67.6,67.6,67.6,67.6,67.5,67.5,67.6,67.6,67.5,67.5,67.5,67.5,67.6,67.6,67.5,67.5,67.5,67.5,67.6,67.6,67.6,67.6,67.6,67.6,67.6,67.5,67.3,67.5,67.5,67.5,67.6,67.6,67.6,67.6,67.6,67.5,67.5,67.6,67.6,67.6,67.6,67.6,67.6,67.6,67.6,67.6,67.6,67.4,67.5,67.3,67.6,67.5,67.6,67.6,67.5,67.5,67.6,67.6,67.6,67.6,67.6,67.6,67.6,67.6,67.6,67.6,67.6,67.6,67.6,67.6,67.5,67.5,67.5,67.5,67.6,67.5,67.6,67.6,67.5,67.6,67.4,67.4,67.5,67.5,67.6,67.6,1070.0,977.0,929.0,682.0,1040.0,-3270.0,590.0,71.2,67.2,,73.6,44592.0,576.43,51.259181532,67.5,67.53,67.55,67.56,67.56,67.56,67.55,67.55,67.55,67.55
72.0,39.0,67.6,67.6,67.7,67.6,67.6,67.7,67.6,67.6,67.6,67.6,67.6,67.6,67.6,67.6,67.6,67.6,67.6,67.6,67.5,67.5,67.6,67.6,67.5,67.5,67.6,67.6,67.6,67.6,67.6,67.6,67.6,67.6,67.6,67.6,67.6,67.6,67.6,67.6,67.6,67.6,67.4,67.6,67.6,67.6,67.6,67.6,67.7,67.6,67.6,67.6,67.6,67.6,67.7,67.6,67.6,67.6,67.6,67.6,67.7,67.6,67.6,67.5,67.5,67.3,67.6,67.6,67.6,67.6,67.6,67.6,67.6,67.6,67.6,67.6,67.6,67.6,67.6,67.6,67.6,67.6,67.6,67.6,67.6,67.6,67.6,67.6,67.6,67.6,67.6,67.6,67.6,67.6,67.6,67.6,67.4,67.4,67.5,67.6,67.6,67.7,1070.0,978.0,929.0,682.0,1040.0,-3270.0,600.0,71.2,67.3,,73.7,45521.0,586.8,51.28474043,67.55,67.58,67.59,67.61,67.61,67.61,67.61,67.61,67.61,67.61
